perplexity
45.2845458984375
30.161014556884766
36.16610336303711
35.40043258666992
6.269837856292725
32.09351348876953
26.753000259399414
23.24114227294922
24.082815170288086
42.328243255615234
663.4067993164062
785.2085571289062
28.531572341918945
21.445816040039062
28.109310150146484
4.0755391120910645
23.564334869384766
24.035423278808594
38.82890319824219
32.80614471435547
25.00035858154297
89.55035400390625
31.312463760375977
13.667757034301758
30.719970703125
16.836240768432617
11.609967231750488
33.9349479675293
30.84168243408203
10.560539245605469
29.599544525146484
41.880393981933594
16.66744613647461
6.121262073516846
25.23075294494629
29.176198959350586
12.853330612182617
9.099867820739746
16.085233688354492
59.66889572143555
24.330345153808594
60.83540344238281
24.724504470825195
25.771163940429688
30.088472366333008
33.28895568847656
25.793611526489258
26.22711944580078
14.746203422546387
26.977447509765625
8.612090110778809
31.129491806030273
13.053107261657715
35.12059783935547
37.87936782836914
43.73303985595703
14.517068862915039
33.17627716064453
32.70547866821289
36.287601470947266
8.184610366821289
28.20346450805664
22.621261596679688
5.334596157073975
25.90035629272461
25.77925682067871
22.47821044921875
40.94333267211914
10.989059448242188
34.15686798095703
26.83519744873047
89.7761001586914
34.07975387573242
17.09469223022461
42.89484405517578
68.36468505859375
27.304977416992188
36.173038482666016
86.2002182006836
31.121623992919922
17.53504180908203
56.841758728027344
53.54923629760742
19.00448989868164
21.09990882873535
10.747336387634277
147.22682189941406
35.01242446899414
48.03620147705078
34.45264434814453
21.418075561523438
13.724791526794434
42.33186721801758
22.058757781982422
20.13091278076172
41.14175033569336
25.657724380493164
44.49525833129883
26.7608585357666
22.900327682495117
