perplexity
29.881587982177734
17.054744720458984
20.271507263183594
17.32798194885254
4.254637718200684
22.8067626953125
19.014314651489258
14.313902854919434
11.00759506225586
28.595752716064453
421.6707458496094
573.1448974609375
15.862634658813477
14.456015586853027
19.838956832885742
2.9132421016693115
16.727718353271484
17.77710723876953
24.795570373535156
21.279964447021484
15.262245178222656
21.517236709594727
16.22281265258789
6.686825752258301
21.665372848510742
9.988912582397461
7.6502885818481445
20.999431610107422
17.796674728393555
6.709509372711182
20.89185905456543
30.09688949584961
10.807684898376465
4.5424089431762695
15.55906867980957
19.741979598999023
8.227825164794922
6.629551887512207
9.315531730651855
29.328468322753906
15.05306339263916
39.16179656982422
18.229999542236328
15.441922187805176
20.347484588623047
19.991195678710938
15.530416488647461
16.707698822021484
9.979196548461914
13.35802173614502
6.3184614181518555
22.400957107543945
8.911534309387207
19.733009338378906
20.956687927246094
25.24901580810547
8.978650093078613
22.999591827392578
18.199331283569336
25.292028427124023
5.768922805786133
17.735336303710938
14.59814739227295
3.8873355388641357
13.142791748046875
17.689062118530273
10.847272872924805
27.8598690032959
7.4956278800964355
20.908666610717773
15.578994750976562
53.29618835449219
22.15616226196289
11.259055137634277
22.24666976928711
27.70713996887207
18.394393920898438
27.510725021362305
37.20954132080078
18.297489166259766
12.265481948852539
34.22637176513672
34.30097961425781
12.652591705322266
14.863008499145508
7.3210673332214355
59.13593292236328
19.91205596923828
29.83509063720703
23.592761993408203
13.807585716247559
7.6142988204956055
23.23390769958496
14.807445526123047
12.824318885803223
19.100786209106445
17.059005737304688
24.622257232666016
15.27634048461914
13.895145416259766
